id,name,region,height,weight,base_experience,types,abilities,moves,location_area_encounters,held_items,base_happiness,color,capture_rate,evolves_from,is_baby,is_mythical,is_legendary,hp,attack,defense,special-attack,special-defense,speed
130,gyarados,kanto,65,2350,189,"['water', 'flying']","['intimidate', 'moxie']","['bind', 'headbutt', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'flamethrower', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'strength', 'dragon-rage', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'rage', 'mimic', 'double-team', 'reflect', 'focus-energy', 'bide', 'fire-blast', 'waterfall', 'skull-bash', 'splash', 'rest', 'substitute', 'snore', 'curse', 'flail', 'spite', 'protect', 'scary-face', 'zap-cannon', 'icy-wind', 'outrage', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'whirlpool', 'uproar', 'hail', 'torment', 'facade', 'taunt', 'helping-hand', 'endeavor', 'secret-power', 'dive', 'muddy-water', 'bounce', 'dragon-dance', 'water-pulse', 'brine', 'natural-gift', 'payback', 'dark-pulse', 'aqua-tail', 'dragon-pulse', 'giga-impact', 'avalanche', 'ice-fang', 'power-whip', 'iron-head', 'stone-edge', 'captivate', 'round', 'scald', 'incinerate', 'bulldoze', 'dragon-tail', 'hurricane', 'confide', 'brutal-swing', 'scale-shot', 'lash-out', 'tera-blast', 'chilling-water', 'dragon-cheer', 'temper-flare']","['canalave-city-area', 'eterna-city-area', 'pastoria-city-area', 'sunyshore-city-area', 'sinnoh-pokemon-league-area', 'valley-windworks-area', 'fuego-ironworks-area', 'mt-coronet-1f-route-207', 'mt-coronet-4f', 'mt-coronet-b1f', 'great-marsh-area-1', 'great-marsh-area-2', 'great-marsh-area-3', 'great-marsh-area-4', 'great-marsh-area-5', 'great-marsh-area-6', 'sinnoh-victory-road-b1f', 'sinnoh-victory-road-inside-b1f', 'ravaged-path-area', 'oreburgh-gate-b1f', 'sendoff-spring-area', 'iron-island-area', 'lake-verity-before-galactic-intervention', 'lake-verity-after-galactic-intervention', 'lake-valor-area', 'lake-acuity-area', 'sinnoh-route-203-area', 'sinnoh-route-204-south-towards-jubilife-city', 'sinnoh-route-204-north-towards-floaroma-town', 'sinnoh-route-205-south-towards-floaroma-town', 'sinnoh-route-205-east-towards-eterna-city', 'sinnoh-route-208-area', 'sinnoh-route-209-area', 'sinnoh-route-210-west-towards-celestic-town', 'sinnoh-route-212-north-towards-hearthome-city', 'sinnoh-route-212-east-towards-pastoria-city', 'sinnoh-route-213-area', 'sinnoh-route-214-area', 'sinnoh-route-218-area', 'sinnoh-route-219-area', 'sinnoh-route-221-area', 'sinnoh-route-222-area', 'sinnoh-route-224-area', 'sinnoh-route-225-area', 'sinnoh-route-227-area', 'sinnoh-route-228-area', 'sinnoh-route-229-area', 'twinleaf-town-area', 'celestic-town-area', 'resort-area-area', 'sinnoh-sea-route-220-area', 'sinnoh-sea-route-223-area', 'sinnoh-sea-route-226-area', 'sinnoh-sea-route-230-area', 'lake-of-rage-area', 'seafoam-islands-b3f', 'seafoam-islands-b4f', 'mt-silver-1f', 'kanto-route-12-area', 'kanto-sea-route-19-area', 'kanto-sea-route-20-area', 'cinnabar-island-area', 'viridian-city-area', 'cerulean-city-area', 'vermilion-city-area', 'fuchsia-city-area', 'pallet-town-area', 'kanto-route-4-area', 'kanto-route-6-area', 'kanto-route-10-area', 'kanto-route-11-area', 'kanto-route-13-area', 'kanto-sea-route-21-area', 'kanto-route-22-area', 'kanto-route-24-area', 'kanto-route-25-area', 'cerulean-cave-1f', 'cerulean-cave-2f', 'cerulean-cave-b1f', 'kanto-route-23-area', 'sootopolis-city-area', 'ss-anne-area', 'berry-forest-area', 'icefall-cave-entrance', 'icefall-cave-waterfall', 'kindle-road-area', 'treasure-beach-area', 'cape-brink-area', 'bond-bridge-area', 'resort-gorgeous-area', 'water-labyrinth-area', 'five-isle-meadow-area', 'memorial-pillar-area', 'outcast-island-area', 'green-path-area', 'water-path-area', 'ruin-valley-area', 'trainer-tower-area', 'tanoby-ruins-area', 'one-island-area', 'four-island-area', 'five-island-area', 'nature-sanctuary-area', 'kalos-route-3-area', 'kalos-route-22-area', 'parfum-palace-area', 'johto-safari-zone-zone-marshland', 'alola-route-7-area', 'alola-route-8-main', 'alola-route-9-main', 'alola-route-13-area', 'alola-route-14-area', 'alola-route-15-main', 'akala-outskirts-area', 'ancient-poni-path-area', 'brooklet-hill-north', 'brooklet-hill-south', 'brooklet-hill-totems-den', 'hauoli-city-beachfront', 'kalae-bay-area', 'malie-garden-area', 'melemele-sea-area', 'paniola-town-area', 'poni-breaker-coast-area', 'poni-gauntlet-area', 'poni-meadow-area', 'poni-wilds-area', 'seafolk-village-main', 'seaward-cave-area', 'secluded-shore-area', 'tapu-village-area', 'vast-poni-canyon-northwest']",Não encontrado.,50.0,blue,45,magikarp,False,False,False,95,125,79,60,100,81
134,vaporeon,kanto,10,290,184,['water'],"['water-absorb', 'hydration']","['pay-day', 'double-kick', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'roar', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'aurora-beam', 'hyper-beam', 'strength', 'dig', 'toxic', 'quick-attack', 'rage', 'mimic', 'double-team', 'haze', 'reflect', 'focus-energy', 'bide', 'waterfall', 'swift', 'skull-bash', 'bubble', 'acid-armor', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'detect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'whirlpool', 'hail', 'facade', 'helping-hand', 'yawn', 'secret-power', 'dive', 'hyper-voice', 'weather-ball', 'fake-tears', 'signal-beam', 'muddy-water', 'covet', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'copycat', 'last-resort', 'aqua-ring', 'aqua-tail', 'giga-impact', 'captivate', 'round', 'echoed-voice', 'stored-power', 'scald', 'retaliate', 'work-up', 'confide', 'baby-doll-eyes', 'laser-focus', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'alluring-voice']",[],Não encontrado.,50.0,blue,45,eevee,False,False,False,130,65,60,110,95,65
135,jolteon,kanto,8,245,184,['electric'],"['volt-absorb', 'quick-feet']","['pay-day', 'double-kick', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'pin-missile', 'bite', 'growl', 'roar', 'hyper-beam', 'strength', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'agility', 'quick-attack', 'rage', 'mimic', 'double-team', 'light-screen', 'reflect', 'focus-energy', 'bide', 'swift', 'skull-bash', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'zap-cannon', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'facade', 'charge', 'helping-hand', 'yawn', 'secret-power', 'hyper-voice', 'weather-ball', 'fake-tears', 'metal-sound', 'signal-beam', 'covet', 'calm-mind', 'shock-wave', 'natural-gift', 'copycat', 'last-resort', 'magnet-rise', 'giga-impact', 'thunder-fang', 'discharge', 'captivate', 'charge-beam', 'electro-ball', 'round', 'echoed-voice', 'stored-power', 'retaliate', 'volt-switch', 'work-up', 'electroweb', 'wild-charge', 'confide', 'eerie-impulse', 'electric-terrain', 'baby-doll-eyes', 'laser-focus', 'rising-voltage', 'tera-blast', 'trailblaze', 'alluring-voice']",[],Não encontrado.,50.0,yellow,45,eevee,False,False,False,65,65,60,110,95,130
136,flareon,kanto,9,250,184,['fire'],"['flash-fire', 'guts']","['pay-day', 'double-kick', 'sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'leer', 'bite', 'growl', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'fire-spin', 'dig', 'toxic', 'quick-attack', 'rage', 'mimic', 'double-team', 'reflect', 'focus-energy', 'bide', 'smog', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'mud-slap', 'zap-cannon', 'detect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'superpower', 'yawn', 'endeavor', 'secret-power', 'hyper-voice', 'weather-ball', 'fake-tears', 'overheat', 'covet', 'calm-mind', 'natural-gift', 'copycat', 'last-resort', 'flare-blitz', 'giga-impact', 'fire-fang', 'lava-plume', 'captivate', 'flame-charge', 'round', 'echoed-voice', 'stored-power', 'incinerate', 'retaliate', 'work-up', 'confide', 'mystical-fire', 'baby-doll-eyes', 'laser-focus', 'burning-jealousy', 'scorching-sands', 'tera-blast', 'trailblaze', 'alluring-voice', 'temper-flare']",[],Não encontrado.,50.0,red,45,eevee,False,False,False,65,130,60,95,110,65
139,omastar,kanto,10,350,173,"['rock', 'water']","['swift-swim', 'shell-armor', 'weak-armor']","['bind', 'sand-attack', 'headbutt', 'horn-attack', 'horn-drill', 'body-slam', 'take-down', 'double-edge', 'pin-missile', 'leer', 'bite', 'supersonic', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'seismic-toss', 'rock-throw', 'toxic', 'rage', 'mimic', 'double-team', 'withdraw', 'reflect', 'bide', 'waterfall', 'skull-bash', 'spike-cannon', 'constrict', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'protect', 'spikes', 'icy-wind', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'crunch', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'knock-off', 'secret-power', 'dive', 'rock-tomb', 'tickle', 'muddy-water', 'iron-defense', 'mud-shot', 'rock-blast', 'water-pulse', 'gyro-ball', 'brine', 'natural-gift', 'toxic-spikes', 'rock-polish', 'earth-power', 'giga-impact', 'rock-climb', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'round', 'scald', 'shell-smash', 'confide', 'liquidation', 'meteor-beam']",[],Não encontrado.,50.0,blue,45,omanyte,False,False,False,70,60,125,115,70,55
141,kabutops,kanto,13,405,173,"['rock', 'water']","['swift-swim', 'battle-armor', 'weak-armor']","['scratch', 'razor-wind', 'swords-dance', 'cut', 'mega-kick', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'seismic-toss', 'absorb', 'mega-drain', 'rock-throw', 'dig', 'toxic', 'rage', 'mimic', 'screech', 'double-team', 'harden', 'confuse-ray', 'reflect', 'bide', 'waterfall', 'skull-bash', 'leech-life', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'giga-drain', 'endure', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'nature-power', 'superpower', 'brick-break', 'knock-off', 'secret-power', 'dive', 'rock-tomb', 'metal-sound', 'aerial-ace', 'iron-defense', 'mud-shot', 'rock-blast', 'water-pulse', 'brine', 'natural-gift', 'feint', 'wring-out', 'rock-polish', 'night-slash', 'aqua-tail', 'x-scissor', 'earth-power', 'giga-impact', 'psycho-cut', 'rock-climb', 'cross-poison', 'stone-edge', 'captivate', 'stealth-rock', 'aqua-jet', 'hone-claws', 'smack-down', 'round', 'scald', 'razor-shell', 'confide', 'liquidation', 'meteor-beam', 'flip-turn']",[],Não encontrado.,50.0,brown,45,kabuto,False,False,False,60,115,105,65,70,80
143,snorlax,kanto,21,4600,189,['normal'],"['immunity', 'thick-fat', 'gluttony']","['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'whirlwind', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'flamethrower', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'submission', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'psychic', 'rage', 'mimic', 'screech', 'double-team', 'harden', 'defense-curl', 'reflect', 'bide', 'metronome', 'self-destruct', 'lick', 'fire-blast', 'skull-bash', 'amnesia', 'psywave', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'protect', 'belly-drum', 'mud-slap', 'zap-cannon', 'icy-wind', 'outrage', 'sandstorm', 'endure', 'charm', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'psych-up', 'shadow-ball', 'rock-smash', 'whirlpool', 'uproar', 'stockpile', 'swallow', 'facade', 'focus-punch', 'helping-hand', 'superpower', 'recycle', 'brick-break', 'yawn', 'snatch', 'secret-power', 'hyper-voice', 'rock-tomb', 'block', 'covet', 'shock-wave', 'water-pulse', 'hammer-arm', 'natural-gift', 'fling', 'gastro-acid', 'last-resort', 'seed-bomb', 'focus-blast', 'giga-impact', 'zen-headbutt', 'rock-climb', 'gunk-shot', 'iron-head', 'captivate', 'smack-down', 'heavy-slam', 'after-you', 'round', 'chip-away', 'incinerate', 'retaliate', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'belch', 'confide', 'power-up-punch', 'darkest-lariat', 'high-horsepower', 'stomping-tantrum', 'body-press', 'steel-roller', 'terrain-pulse', 'tera-blast', 'trailblaze', 'chilling-water', 'hard-press', 'supercell-slam']","['kanto-route-12-area', 'vermilion-city-area', 'kanto-route-11-area', 'kanto-route-16-area', 'alola-route-1-south']","['chesto-berry', 'leftovers']",50.0,black,25,munchlax,False,False,False,160,110,65,65,110,30
148,dragonair,kanto,40,165,147,['dragon'],"['shed-skin', 'marvel-scale']","['bind', 'slam', 'headbutt', 'horn-drill', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'flamethrower', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'dragon-rage', 'fire-spin', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'haze', 'reflect', 'bide', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'whirlpool', 'hail', 'facade', 'helping-hand', 'secret-power', 'weather-ball', 'dragon-dance', 'shock-wave', 'water-pulse', 'natural-gift', 'aqua-tail', 'dragon-pulse', 'dragon-rush', 'giga-impact', 'draco-meteor', 'iron-head', 'captivate', 'round', 'incinerate', 'dragon-tail', 'confide', 'brutal-swing', 'breaking-swipe', 'scale-shot', 'tera-blast', 'chilling-water', 'dragon-cheer']","['mt-coronet-4f', 'dragons-den-area', 'johto-route-45-area', 'kanto-safari-zone-middle', 'kanto-safari-zone-area-1-east', 'kanto-safari-zone-area-2-north', 'kanto-safari-zone-area-3-west', 'dragonspiral-tower-outside', 'kalos-route-21-area', 'poni-gauntlet-area', 'poni-meadow-area', 'vast-poni-canyon-northwest']","['dragon-scale', 'dragon-fang']",35.0,blue,45,dratini,False,False,False,61,84,65,70,70,70
149,dragonite,kanto,22,2100,300,"['dragon', 'flying']","['inner-focus', 'multiscale']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'razor-wind', 'cut', 'wing-attack', 'fly', 'bind', 'slam', 'mega-kick', 'headbutt', 'horn-drill', 'body-slam', 'wrap', 'take-down', 'double-edge', 'leer', 'roar', 'flamethrower', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'low-kick', 'strength', 'dragon-rage', 'fire-spin', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'light-screen', 'haze', 'reflect', 'bide', 'metronome', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'sandstorm', 'endure', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'dragon-breath', 'encore', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'extreme-speed', 'rock-smash', 'whirlpool', 'heat-wave', 'hail', 'facade', 'focus-punch', 'helping-hand', 'superpower', 'brick-break', 'secret-power', 'dive', 'weather-ball', 'air-cutter', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'shock-wave', 'water-pulse', 'roost', 'natural-gift', 'tailwind', 'fling', 'aqua-tail', 'air-slash', 'dragon-pulse', 'dragon-rush', 'focus-blast', 'giga-impact', 'defog', 'draco-meteor', 'iron-head', 'stone-edge', 'captivate', 'aqua-jet', 'ominous-wind', 'hone-claws', 'round', 'sky-drop', 'incinerate', 'bulldoze', 'dragon-tail', 'hurricane', 'confide', 'power-up-punch', 'brutal-swing', 'stomping-tantrum', 'body-press', 'breaking-swipe', 'scale-shot', 'dual-wingbeat', 'tera-blast', 'ice-spinner', 'snowscape', 'chilling-water', 'dragon-cheer']","['dragonspiral-tower-outside', 'poni-gauntlet-area']","['dragon-scale', 'dragon-fang']",35.0,brown,45,dragonair,False,False,False,91,134,95,100,100,80
151,mew,kanto,4,40,300,['psychic'],['synchronize'],"['pound', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'razor-wind', 'swords-dance', 'cut', 'whirlwind', 'fly', 'bind', 'mega-kick', 'headbutt', 'horn-drill', 'body-slam', 'take-down', 'double-edge', 'pin-missile', 'roar', 'flamethrower', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'mega-drain', 'solar-beam', 'string-shot', 'dragon-rage', 'fire-spin', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'agility', 'rage', 'teleport', 'night-shade', 'mimic', 'screech', 'double-team', 'confuse-ray', 'defense-curl', 'barrier', 'light-screen', 'haze', 'reflect', 'focus-energy', 'bide', 'metronome', 'self-destruct', 'egg-bomb', 'fire-blast', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'soft-boiled', 'dream-eater', 'leech-life', 'sky-attack', 'transform', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'tri-attack', 'super-fang', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'feint-attack', 'sludge-bomb', 'mud-slap', 'spikes', 'zap-cannon', 'icy-wind', 'detect', 'outrage', 'sandstorm', 'giga-drain', 'endure', 'charm', 'rollout', 'false-swipe', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'pain-split', 'dynamic-punch', 'megahorn', 'dragon-breath', 'baton-pass', 'encore', 'sweet-scent', 'iron-tail', 'metal-claw', 'synthesis', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'crunch', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'rock-smash', 'whirlpool', 'beat-up', 'fake-out', 'uproar', 'heat-wave', 'hail', 'torment', 'will-o-wisp', 'facade', 'focus-punch', 'nature-power', 'charge', 'taunt', 'helping-hand', 'trick', 'role-play', 'superpower', 'magic-coat', 'recycle', 'revenge', 'brick-break', 'knock-off', 'endeavor', 'skill-swap', 'imprison', 'snatch', 'secret-power', 'dive', 'feather-dance', 'blaze-kick', 'hyper-voice', 'blast-burn', 'hydro-cannon', 'weather-ball', 'fake-tears', 'air-cutter', 'overheat', 'rock-tomb', 'silver-wind', 'metal-sound', 'cosmic-power', 'signal-beam', 'sand-tomb', 'muddy-water', 'bullet-seed', 'aerial-ace', 'icicle-spear', 'iron-defense', 'block', 'dragon-claw', 'frenzy-plant', 'bulk-up', 'bounce', 'mud-shot', 'poison-tail', 'covet', 'magical-leaf', 'calm-mind', 'leaf-blade', 'dragon-dance', 'rock-blast', 'shock-wave', 'water-pulse', 'roost', 'gravity', 'gyro-ball', 'brine', 'natural-gift', 'pluck', 'tailwind', 'u-turn', 'close-combat', 'payback', 'assurance', 'embargo', 'fling', 'gastro-acid', 'me-first', 'power-swap', 'guard-swap', 'last-resort', 'worry-seed', 'sucker-punch', 'toxic-spikes', 'magnet-rise', 'flare-blitz', 'aura-sphere', 'rock-polish', 'poison-jab', 'dark-pulse', 'aqua-tail', 'seed-bomb', 'air-slash', 'x-scissor', 'bug-buzz', 'dragon-pulse', 'power-gem', 'drain-punch', 'vacuum-wave', 'focus-blast', 'energy-ball', 'brave-bird', 'earth-power', 'giga-impact', 'nasty-plot', 'avalanche', 'shadow-claw', 'thunder-fang', 'ice-fang', 'fire-fang', 'psycho-cut', 'zen-headbutt', 'flash-cannon', 'rock-climb', 'defog', 'trick-room', 'draco-meteor', 'leaf-storm', 'power-whip', 'cross-poison', 'gunk-shot', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'bug-bite', 'charge-beam', 'ominous-wind', 'hone-claws', 'wonder-room', 'psyshock', 'venoshock', 'telekinesis', 'magic-room', 'smack-down', 'sludge-wave', 'heavy-slam', 'electro-ball', 'flame-charge', 'low-sweep', 'acid-spray', 'foul-play', 'after-you', 'round', 'echoed-voice', 'stored-power', 'ally-switch', 'scald', 'hex', 'sky-drop', 'incinerate', 'quash', 'acrobatics', 'reflect-type', 'retaliate', 'water-pledge', 'fire-pledge', 'grass-pledge', 'volt-switch', 'struggle-bug', 'bulldoze', 'frost-breath', 'dragon-tail', 'work-up', 'electroweb', 'wild-charge', 'drill-run', 'dual-chop', 'razor-shell', 'heat-crash', 'tail-slap', 'hurricane', 'snarl', 'phantom-force', 'petal-blizzard', 'disarming-voice', 'draining-kiss', 'grassy-terrain', 'misty-terrain', 'play-rough', 'confide', 'mystical-fire', 'eerie-impulse', 'venom-drench', 'electric-terrain', 'dazzling-gleam', 'infestation', 'power-up-punch', 'darkest-lariat', 'high-horsepower', 'solar-blade', 'laser-focus', 'throat-chop', 'pollen-puff', 'psychic-terrain', 'lunge', 'speed-swap', 'smart-strike', 'brutal-swing', 'aurora-veil', 'psychic-fangs', 'stomping-tantrum', 'liquidation', 'body-press', 'breaking-swipe', 'life-dew', 'steel-beam', 'expanding-force', 'steel-roller', 'scale-shot', 'meteor-beam', 'misty-explosion', 'grassy-glide', 'rising-voltage', 'terrain-pulse', 'skitter-smack', 'burning-jealousy', 'lash-out', 'poltergeist', 'corrosive-gas', 'coaching', 'flip-turn', 'triple-axel', 'dual-wingbeat', 'scorching-sands', 'tera-blast', 'ice-spinner', 'snowscape', 'pounce', 'trailblaze', 'chilling-water', 'hard-press', 'dragon-cheer', 'alluring-voice', 'temper-flare', 'supercell-slam', 'psychic-noise', 'upper-hand']",['faraway-island-area'],['lum-berry'],100.0,pink,45,Não encontrado.,False,True,False,100,100,100,100,100,100
2,ivysaur,kanto,10,130,142,"['grass', 'poison']","['overgrow', 'chlorophyll']","['swords-dance', 'cut', 'bind', 'vine-whip', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'growl', 'roar', 'strength', 'mega-drain', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'poison-powder', 'sleep-powder', 'petal-dance', 'string-shot', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'light-screen', 'reflect', 'bide', 'amnesia', 'flash', 'rest', 'substitute', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'outrage', 'giga-drain', 'endure', 'charm', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'nature-power', 'helping-hand', 'ingrain', 'knock-off', 'secret-power', 'weather-ball', 'bullet-seed', 'magical-leaf', 'natural-gift', 'worry-seed', 'seed-bomb', 'energy-ball', 'leaf-storm', 'power-whip', 'captivate', 'grass-knot', 'venoshock', 'acid-spray', 'round', 'echoed-voice', 'grass-pledge', 'work-up', 'grassy-terrain', 'confide', 'grassy-glide', 'tera-blast', 'trailblaze']",[],Não encontrado.,50.0,green,45,bulbasaur,False,False,False,60,62,63,80,80,60
